,time,state,action,reward,rep
0,0,0.8,0.0,0.0,0
1,1,0.7969174549276417,0.0,0.44349140954820987,0
2,2,0.7935697260626022,0.0,0.44245267665434695,0
3,3,0.7900073211338599,0.0,0.44134306704032844,0
4,4,0.7862662880765741,0.0,0.4401730544459943,0
5,5,0.7823720662466331,0.0,0.43894991459004024,0
6,6,0.7783422893120404,0.0,0.4376785582786459,0
7,7,0.7741888142267677,0.0,0.43636213238339966,0
8,8,0.7699191840262847,0.0,0.4350024515101537,0
9,9,0.7655376783376111,0.0,0.4336003064281377,0
10,10,0.7610460640213406,0.0,0.4321556826761791,0
11,11,0.7564441272973019,0.0,0.43066791339458504,0
12,12,0.7517300458228509,0.0,0.4291357835731682,0
13,13,0.746900642496139,0.0,0.42755759791174835,0
14,14,0.7419515506227571,0.0,0.42593122085255786,0
15,15,0.7368773112592676,0.0,0.4242540946804229,0
16,16,0.7316714170903562,0.0,0.4225232396107504,0
17,17,0.726326312411769,0.0,0.4207352382858909,0
18,18,0.7208333551664624,0.0,0.4188862059201158,0
19,19,0.7151827441369314,0.0,0.41697174635278095,0
20,20,0.7093634120457821,0.0,0.414986893393728,0
21,21,0.703362883234508,0.0,0.41292603599468797,0
22,22,0.6971670925896175,0.0,0.41078282488134216,0
23,23,0.6907601602954069,0.0,0.4085500572563281,0
24,24,0.6841241146421541,0.0,0.4062195349465191,0
25,25,0.6772385523162141,0.0,0.4037818898098717,0
26,26,0.6700802221129114,0.0,0.4012263681951491,0
27,27,0.6626225135464944,0.0,0.3985405635660933,0
28,28,0.6548348259850266,0.0,0.3957100827843901,0
29,29,0.6466817861638301,0.0,0.3927181265971027,0
30,30,0.6381222714621712,0.0,0.38954495801622285,0
31,31,0.6291081820781913,0.0,0.3861672226553192,0
32,32,0.6195828856547507,0.0,0.38255707141797274,0
33,33,0.6094792307632894,0.0,0.37868101626527123,0
34,34,0.5987169877301466,0.0,0.37449842112468135,0
35,35,0.5871995219713936,0.0,0.36995948766545605,0
36,36,0.57480942972521,0.0,0.36500253229084934,0
37,37,0.5614027597662756,0.0,0.35955025457384954,0
38,38,0.5468012956061767,0.0,0.3535045497824532,0
39,39,0.530782167971077,0.0,0.34673918933520387,0
40,40,0.5130638004880211,0.0,0.33908933669719576,0
41,41,0.4932868879840979,0.0,0.33033631511358386,0
42,42,0.4709889049377578,0.0,0.32018521917926146,0
43,43,0.4455710423983778,0.0,0.3082318539385801,0
44,44,0.41625911963451767,0.0,0.29391452020583514,0
45,45,0.3820702122515597,0.0,0.2764477584891444,0
46,46,0.3418317919051398,0.0,0.2547501065091067,0
47,47,0.2944174628213275,0.0,0.22745170802904013,0
48,48,0.23974375566817263,0.0,0.19338170051032869,0
49,49,0.18205654928001924,0.0,0.15401678489147444,0
50,50,0.1362478488690999,0.0,0.11991032502697938,0
51,51,0.11755396341619595,0.0,0.10518862378408195,0
52,52,0.1131479934236298,0.0,0.1016468556670786,0
53,53,0.11190783886236055,0.0,0.10064488705903739,0
54,54,0.11134595234197614,0.0,0.10019018120085213,0
55,55,0.11093513726120457,0.0,0.09985743860320569,0
56,56,0.11056042934791277,0.0,0.09955372659264516,0
57,57,0.1101968342358019,0.0,0.09925882585645747,0
58,58,0.10983894228499524,0.0,0.09896836207499886,0
59,59,0.10948554507319158,0.0,0.09868136232993364,0
60,60,0.1091363211016253,0.0,0.09839757207953304,0
61,61,0.1087911344850192,0.0,0.09811688703260378,0
62,62,0.10844988927050214,0.0,0.09783923506174524,0
63,63,0.10811249967519432,0.0,0.0975645520710974,0
64,64,0.10777888404635999,0.0,0.09729277710428852,0
65,65,0.10744896358632411,0.0,0.0970238513189494,0
66,66,0.10712266201969217,0.0,0.09675771772593954,0
67,67,0.10679990544701462,0.0,0.0964943210795453,0
68,68,0.10648062223814048,0.0,0.09623360779943549,0
69,69,0.10616474293710759,0.0,0.09597552590151912,0
70,70,0.1058522001730629,0.0,0.09572002493325715,0
71,71,0.10554292857596487,0.0,0.09546705591244045,0
72,72,0.10523686469661209,0.0,0.09521657126909139,0
73,73,0.1049339469307069,0.0,0.09496852479027652,0
74,74,0.10463411544670259,0.0,0.09472287156764997,0
75,75,0.10433731211720643,0.0,0.09447956794756279,0
76,76,0.10404348045372702,0.0,0.09423857148358719,0
77,77,0.10375256554456852,0.0,0.09399984089131354,0
78,78,0.10346451399569057,0.0,0.09376333600528872,0
79,79,0.10317927387435938,0.0,0.09352901773797323,0
80,80,0.10289679465543505,0.0,0.09329684804060186,0
81,81,0.10261702717014387,0.0,0.09306678986584259,0
82,82,0.10233992355719723,0.0,0.09283880713215154,0
83,83,0.10206543721612882,0.0,0.09261286468973308,0
84,84,0.10179352276272641,0.0,0.09238892828801629,0
85,85,0.1015241359864466,0.0,0.09216696454456615,0
86,86,0.10125723380970691,0.0,0.09194694091535362,0
87,87,0.10099277424895153,0.0,0.09172882566631223,0
88,88,0.10073071637740266,0.0,0.09151258784611362,0
89,89,0.10047102028940519,0.0,0.09129819726009963,0
90,90,0.10021364706628566,0.0,0.09108562444531103,0
91,91,0.09995855874364512,0.0,0.09087484064655692,0
92,92,0.09970571828001651,0.0,0.0906658177934731,0
93,93,0.09945508952681403,0.0,0.09045852847851908,0
94,94,0.09920663719951522,0.0,0.09025294593586806,0
95,95,0.09896032685000922,0.0,0.0900490440211457,0
96,96,0.09871612484005898,0.0,0.08984679719197644,0
97,97,0.09847399831582171,0.0,0.0896461804892987,0
98,98,0.09823391518337471,0.0,0.08944716951941191,0
99,99,0.09799584408520257,0.0,0.0892497404367209,0
100,100,0.09775975437759721,0.0,0.089053869927145,0
101,101,0.09752561610892929,0.0,0.08885953519216076,0
102,102,0.09729339999875092,0.0,0.08866671393344906,0
103,103,0.09706307741768971,0.0,0.08847538433811904,0
104,104,0.09683462036810031,0.0,0.08828552506448278,0
105,105,0.09660800146543691,0.0,0.08809711522835524,0
106,106,0.09638319392031597,0.0,0.08791013438985726,0
107,107,0.09616017152123718,0.0,0.08772456254069816,0
108,108,0.09593890861793497,0.0,0.08754038009191731,0
109,109,0.09571938010533115,0.0,0.08735756786206496,0
110,110,0.09550156140806348,0.0,0.08717610706580278,0
111,111,0.09528542846556542,0.0,0.08699597930290655,0
112,112,0.09507095771767365,0.0,0.0868171665476535,0
113,113,0.09485812609073951,0.0,0.08663965113857859,0
114,114,0.09464691098422423,0.0,0.08646341576858317,0
115,115,0.09443729025775827,0.0,0.08628844347538325,0
116,116,0.09422924221864298,0.0,0.08611471763228074,0
117,117,0.0940227456097803,0.0,0.0859422219392472,0
118,118,0.09381777959800836,0.0,0.08577094041430516,0
119,119,0.09361432376282985,0.0,0.0856008573851962,0
120,120,0.09341235808551612,0.0,0.08543195748132404,0
121,121,0.09321186293857153,0.0,0.08526422562596102,0
122,122,0.09301281907554482,0.0,0.08509764702870898,0
123,123,0.09281520762117262,0.0,0.08493220717820321,0
124,124,0.09261901006184198,0.0,0.08476789183505029,0
125,125,0.09242420823636133,0.0,0.08460468702499128,0
126,126,0.09223078432702536,0.0,0.08444257903228118,0
127,127,0.09203872085096476,0.0,0.08428155439327656,0
128,128,0.09184800065176824,0.0,0.08412159989022319,0
129,129,0.09165860689136701,0.0,0.08396270254523645,0
130,130,0.09147052304217296,0.0,0.08380484961446706,0
131,131,0.09128373287945918,0.0,0.08364802858244581,0
132,132,0.09109822047397476,0.0,0.0834922271565996,0
133,133,0.09091397018478548,0.0,0.08333743326193356,0
134,134,0.09073096665233221,0.0,0.08318363503587267,0
135,135,0.09054919479169682,0.0,0.08303082082325725,0
136,136,0.09036863978607218,0.0,0.08287897917148669,0
137,137,0.09018928708042462,0.0,0.08272809882580626,0
138,138,0.09001112237534548,0.0,0.0825781687247317,0
139,139,0.08983413162108206,0.0,0.08242917799560705,0
140,140,0.0896583010117441,0.0,0.08228111595029068,0
141,141,0.0894836169796781,0.0,0.08213397208096546,0
142,142,0.08931006619000437,0.0,0.08198773605606828,0
143,143,0.08913763553530957,0.0,0.08184239771633509,0
144,144,0.08896631213049339,0.0,0.08169794707095795,0
145,145,0.08879608330775768,0.0,0.08155437429384907,0
146,146,0.08862693661174104,0.0,0.08141166972000974,0
147,147,0.0884588597947854,0.0,0.0812698238419991,0
148,148,0.0882918408123381,0.0,0.08112882730650092,0
149,149,0.08812586781847953,0.0,0.08098867091098383,0
150,150,0.08796092916157372,0.0,0.08084934560045266,0
151,151,0.08779701338003915,0.0,0.08071084246428782,0
152,152,0.08763410919823422,0.0,0.08057315273316969,0
153,153,0.08747220552245383,0.0,0.08043626777608502,0
154,154,0.08731129143703376,0.0,0.08030017909741356,0
155,155,0.08715135620056025,0.0,0.08016487833409122,0
156,156,0.08699238924217861,0.0,0.08003035725284818,0
