,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_episodic,params_gamma,params_lr,params_net_arch,params_noise_std,params_noise_type,params_tau,params_train_freq,state
17,17,36.362991,2020-12-31 19:08:24.225204,2020-12-31 19:52:47.972049,0 days 00:44:23.746845,128,1000000,False,0.98,0.16591734796240884,medium,0.8049769879862254,normal,0.001,256.0,COMPLETE
18,18,36.362991,2020-12-31 19:52:47.991300,2020-12-31 20:33:22.234380,0 days 00:40:34.243080,100,10000,False,0.99,0.0018152290592637985,big,0.6382031403594861,normal,0.005,256.0,COMPLETE
19,19,36.362991,2020-12-31 20:33:22.260871,2020-12-31 21:17:18.237641,0 days 00:43:55.976770,100,100000,False,0.99,0.0010300460665633071,medium,0.1479953524754477,ornstein-uhlenbeck,0.01,128.0,COMPLETE
20,20,36.362991,2021-01-01 00:35:10.308573,2021-01-01 01:16:07.041107,0 days 00:40:56.732534,100,1000000,True,0.9999,0.0005491022400739632,medium,0.06863945005333283,ornstein-uhlenbeck,0.001,,COMPLETE
21,21,36.362991,2021-01-01 01:16:07.070835,2021-01-01 01:59:24.048855,0 days 00:43:16.978020,64,100000,False,0.98,0.0006987972768096115,big,0.3775829161253228,,0.01,256.0,COMPLETE
22,22,36.362991,2021-01-01 01:59:24.081080,2021-01-01 02:34:40.908982,0 days 00:35:16.827902,16,1000000,True,0.9999,0.0004614756376751988,small,0.6566570769605764,ornstein-uhlenbeck,0.01,,COMPLETE
23,23,36.362991,2021-01-01 02:34:40.940347,2021-01-01 03:11:02.598054,0 days 00:36:21.657707,32,10000,False,0.995,0.0008823311744957463,medium,0.8569586008547173,ornstein-uhlenbeck,0.01,1.0,COMPLETE
24,24,36.362991,2021-01-01 03:11:02.616433,2021-01-01 03:45:31.002808,0 days 00:34:28.386375,16,10000,False,0.99,0.0016308200100476789,medium,0.5856132272750546,normal,0.02,128.0,COMPLETE
25,25,36.362991,2021-01-01 03:45:31.034461,2021-01-01 04:23:05.243080,0 days 00:37:34.208619,100,100000,True,0.995,0.004236136629364926,medium,0.8504850827082028,normal,0.02,,COMPLETE
26,26,36.362991,2021-01-01 04:23:05.263596,2021-01-01 05:02:43.532226,0 days 00:39:38.268630,100,1000000,False,0.9999,0.7041293256738587,big,0.5993878764931486,normal,0.02,2000.0,COMPLETE
27,27,36.362991,2021-01-01 05:02:43.551167,2021-01-01 05:40:15.896830,0 days 00:37:32.345663,100,1000000,False,0.999,0.04120222269938182,big,0.7882398900539687,ornstein-uhlenbeck,0.001,1.0,COMPLETE
28,28,36.362991,2021-01-01 05:40:15.915311,2021-01-01 06:17:29.672186,0 days 00:37:13.756875,64,1000000,False,0.99,0.02352775362352874,big,0.06717946243054862,,0.005,1.0,COMPLETE
29,29,36.362991,2021-01-01 06:17:29.690803,2021-01-01 06:52:03.186739,0 days 00:34:33.495936,16,10000,False,0.99,0.026494237019328747,big,0.5482372749820644,normal,0.02,16.0,COMPLETE
30,30,36.362991,2021-01-01 06:52:03.205847,2021-01-01 07:27:49.018412,0 days 00:35:45.812565,100,1000000,True,0.999,0.00014995765585813623,big,0.9671932874330497,normal,0.005,,COMPLETE
31,31,36.362991,2021-01-01 07:27:49.037179,2021-01-01 08:02:58.095004,0 days 00:35:09.057825,32,10000,False,0.98,0.005657171793972481,big,0.6060542292480354,normal,0.01,16.0,COMPLETE
32,32,36.362991,2021-01-01 08:02:58.113392,2021-01-01 08:37:15.767634,0 days 00:34:17.654242,64,1000000,True,0.995,0.0056590892470218795,small,0.9457810062272519,normal,0.001,,COMPLETE
33,33,36.362991,2021-01-01 08:37:15.798407,2021-01-01 09:12:21.668462,0 days 00:35:05.870055,512,10000,False,0.9,0.0013397851994420525,small,0.13758238050501548,ornstein-uhlenbeck,0.005,2000.0,COMPLETE
34,34,36.362991,2021-01-01 09:12:21.688211,2021-01-01 09:48:18.866859,0 days 00:35:57.178648,512,100000,True,0.99,0.0001561962033992738,medium,0.42584979239594234,ornstein-uhlenbeck,0.001,,COMPLETE
35,35,36.362991,2021-01-01 09:48:18.886116,2021-01-01 10:23:56.354715,0 days 00:35:37.468599,512,1000000,True,0.9999,0.2058338749166438,small,0.016611448294080122,,0.005,,COMPLETE
36,36,36.362991,2021-01-01 10:23:56.373518,2021-01-01 10:59:38.883525,0 days 00:35:42.510007,32,1000000,True,0.95,2.5565926708376828e-05,medium,0.6368538938049699,normal,0.01,,COMPLETE
37,37,36.362991,2021-01-01 10:59:38.917983,2021-01-01 11:34:57.106240,0 days 00:35:18.188257,16,100000,True,0.98,0.004942307624198152,medium,0.9155052229016499,,0.005,,COMPLETE
38,38,36.362991,2021-01-01 11:34:57.137967,2021-01-01 12:10:35.404557,0 days 00:35:38.266590,32,100000,True,0.995,1.1249545141271561e-05,big,0.3870003778725314,ornstein-uhlenbeck,0.001,,COMPLETE
39,39,36.362991,2021-01-01 12:10:35.423630,2021-01-01 12:46:38.232079,0 days 00:36:02.808449,256,1000000,True,0.98,2.2172235669537332e-05,medium,0.14637657878969557,,0.01,,COMPLETE
