,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,system_attrs_fail_reason,state
104,104,,2020-12-31 20:50:08.660802,2020-12-31 20:57:43.035812,0 days 00:07:34.375010,relu,0.0629974015743036,0.8,0.995,-0.6485013085551357,0.45746428833660996,linear,0.7,64,small,True,False,False,0.840670251613766,"Trial 104 failed, because the objective function returned nan.",FAIL
105,105,-185.790512,2020-12-31 20:50:55.534754,2020-12-31 20:58:02.447170,0 days 00:07:06.912416,tanh,4.1000240764333824e-07,1.0,0.95,0.04270428205014287,0.15084419048386355,linear,0.9,256,small,False,False,True,0.5911025914127805,,COMPLETE
106,106,36.362991,2020-12-31 20:54:15.767348,2020-12-31 21:02:30.835258,0 days 00:08:15.067910,tanh,9.042359837123515e-06,0.92,0.9999,-0.5401104252134816,0.0032065912354071625,linear,0.5,32,small,True,False,True,0.004885688592097592,,COMPLETE
107,107,36.362991,2020-12-31 20:54:30.669904,2020-12-31 21:01:56.478763,0 days 00:07:25.808859,tanh,1.617655984805158e-05,0.98,0.995,0.2065737588954919,0.1512651254672296,constant,0.6,128,small,False,True,False,0.6741750264972708,,COMPLETE
108,108,36.362991,2020-12-31 20:57:43.049520,2020-12-31 21:04:54.137586,0 days 00:07:11.088066,relu,0.0004536312059377232,0.98,0.9,-3.146401253783713,0.14836429656232794,linear,2.0,2048,small,True,True,True,0.9407801135197846,,COMPLETE
109,109,13.059964000000003,2020-12-31 20:58:02.483334,2020-12-31 21:00:13.675170,0 days 00:02:11.191836,relu,0.0031942629580883146,0.8,0.995,-0.606786126693529,1.804581479386387e-05,linear,1.0,256,medium,True,False,False,0.3937905756507182,,PRUNED
110,110,36.362991,2020-12-31 21:00:13.686581,2020-12-31 21:08:33.413643,0 days 00:08:19.727062,relu,1.9005366261350452e-08,1.0,0.9999,-0.8171918948832602,0.0003396848018807264,linear,0.3,32,medium,True,True,True,0.5453304601672525,,COMPLETE
111,111,36.362991,2020-12-31 21:01:56.510425,2020-12-31 21:09:46.291107,0 days 00:07:49.780682,relu,2.7146521174492198e-05,0.95,0.98,-0.6023356105454378,0.018289592846637025,linear,0.7,64,small,True,True,False,0.5374288972857778,,COMPLETE
112,112,36.362991,2020-12-31 21:02:30.867717,2020-12-31 21:09:45.940217,0 days 00:07:15.072500,relu,4.285869894224546e-06,0.98,0.9,-0.8800840212459176,0.10520496232706815,linear,0.3,512,small,False,False,True,0.0730167813020145,,COMPLETE
113,113,-36.383677,2020-12-31 21:04:54.172004,2020-12-31 21:07:02.503521,0 days 00:02:08.331517,tanh,8.597281652941565e-05,0.9,0.98,-3.348790698606586,3.935762847923544e-05,constant,0.9,2048,medium,True,True,True,0.27643180356036745,,PRUNED
114,114,-36.744596,2020-12-31 21:07:02.515749,2020-12-31 21:09:15.544123,0 days 00:02:13.028374,relu,4.461878679463837e-07,1.0,0.995,-0.9595448282839141,8.12142139396183e-05,linear,1.0,128,small,False,True,True,0.6038756414555162,,PRUNED
115,115,45.687875,2020-12-31 21:08:33.451690,2020-12-31 21:16:49.037832,0 days 00:08:15.586142,relu,4.165740623052856e-08,1.0,0.995,-2.4147179922394817,0.013335008987859958,linear,0.6,32,medium,False,True,False,0.4156184828512146,,COMPLETE
116,116,36.362991,2020-12-31 21:09:15.559051,2020-12-31 21:16:47.591475,0 days 00:07:32.032424,tanh,0.005068847604093994,0.99,0.9999,-3.9229597034162174,0.013513081106451092,constant,0.8,64,medium,True,False,True,0.5443987644378532,,COMPLETE
117,117,36.362991,2020-12-31 21:09:45.977311,2020-12-31 21:17:03.104168,0 days 00:07:17.126857,tanh,4.165217258031592e-06,0.8,0.9,-0.43165245122575335,6.816071416205584e-05,linear,0.9,64,medium,False,True,True,0.3086419872235413,,COMPLETE
118,118,-185.790512,2020-12-31 21:09:46.329059,2020-12-31 21:12:32.408793,0 days 00:02:46.079734,tanh,7.547284183942892e-05,0.99,0.995,-2.296309177946608,0.7945855602844768,constant,0.3,16,small,True,False,True,0.3728646599631561,,PRUNED
119,119,36.362991,2020-12-31 21:12:32.421568,2020-12-31 21:17:50.400313,0 days 00:05:17.978745,relu,2.3159449095320237e-07,0.92,0.98,0.19312838157018497,0.4575276561162,constant,5.0,32,small,False,True,False,0.6530065334526454,,COMPLETE
120,120,36.362991,2021-01-01 00:16:51.812513,2021-01-01 00:24:22.340489,0 days 00:07:30.527976,relu,1.9407060762737987e-05,0.92,0.95,-1.1466978883647285,0.9542896726866159,linear,0.5,64,small,False,False,False,0.7684245455176882,,COMPLETE
121,121,36.362991,2021-01-01 00:16:51.896000,2021-01-01 00:23:50.600123,0 days 00:06:58.704123,relu,0.010784176746709114,0.99,0.99,-0.07820827672157327,0.005511952503149005,constant,0.3,1024,small,True,False,False,0.9918001989675723,,COMPLETE
122,122,36.362991,2021-01-01 00:16:51.906440,2021-01-01 00:23:49.965434,0 days 00:06:58.058994,relu,1.0921707854286545e-06,0.8,0.98,-2.8612396871237546,0.37005278952688275,linear,2.0,2048,medium,True,True,False,0.07010508272500227,,COMPLETE
123,123,36.362991,2021-01-01 00:16:51.920119,2021-01-01 00:25:57.324840,0 days 00:09:05.404721,tanh,3.492694374450212e-05,0.95,0.95,-1.2670113895884225,0.002716848391734973,linear,0.9,16,medium,True,True,True,0.6124057651996607,,COMPLETE
124,124,36.362991,2021-01-01 00:23:50.008081,2021-01-01 00:33:03.253418,0 days 00:09:13.245337,tanh,0.008689314757258083,0.8,0.995,-2.8495438011485748,0.002569634096752137,constant,0.3,16,medium,True,False,False,0.9545801216969411,,COMPLETE
125,125,-36.566646,2021-01-01 00:23:50.646911,2021-01-01 00:25:48.914828,0 days 00:01:58.267917,relu,1.6225993132492323e-07,1.0,0.9,-0.8512343601183101,8.197249032796532e-05,constant,2.0,512,medium,True,True,False,0.9087116401224239,,PRUNED
126,126,-185.790512,2021-01-01 00:24:22.374371,2021-01-01 00:33:12.478081,0 days 00:08:50.103710,relu,6.182334492827842e-08,0.9,0.95,-3.1146194587971916,0.3386408342765223,constant,2.0,16,small,False,False,True,0.023891884769227434,,COMPLETE
127,127,-40.328667,2021-01-01 00:25:48.929966,2021-01-01 00:27:49.561486,0 days 00:02:00.631520,tanh,0.002332733225566864,0.9,0.98,-3.6078255112923534,0.00025255671999036553,linear,2.0,512,medium,False,True,False,0.2867946917254752,,PRUNED
128,128,-34.794978,2021-01-01 00:25:57.361762,2021-01-01 00:28:07.988193,0 days 00:02:10.626431,tanh,0.03567552820242917,0.8,0.99,0.7218274944617553,1.3552522590178142e-05,constant,0.6,64,small,False,True,False,0.18076092394193943,,PRUNED
129,129,-36.293673,2021-01-01 00:27:49.573022,2021-01-01 00:29:51.562168,0 days 00:02:01.989146,relu,0.05805569024629325,1.0,0.95,0.7825775749181378,3.9253270290746075e-05,constant,0.9,256,small,True,True,True,0.17626734614039175,,PRUNED
130,130,-1.731194,2021-01-01 00:28:08.002956,2021-01-01 00:30:11.679415,0 days 00:02:03.676459,tanh,9.156033738115065e-07,0.9,0.9999,-0.5612291705301211,2.8034322269898985e-05,constant,2.0,128,medium,False,True,True,0.2883777110154422,,PRUNED
131,131,51.258659,2021-01-01 00:29:51.577700,2021-01-01 00:36:58.623555,0 days 00:07:07.045855,relu,0.003877337122394633,0.99,0.995,-3.070602687057862,0.012390848589772312,linear,2.0,128,medium,False,True,True,0.9724252520986817,,COMPLETE
132,132,36.362991,2021-01-01 00:30:11.694934,2021-01-01 00:37:20.948164,0 days 00:07:09.253230,relu,0.052691495811333894,0.92,0.95,-1.2706176870313333,0.024098146821452497,linear,0.6,128,medium,False,False,False,0.9443273530551006,,COMPLETE
133,133,36.362991,2021-01-01 00:33:03.292481,2021-01-01 00:40:16.291363,0 days 00:07:12.998882,tanh,2.1309805292194578e-06,1.0,0.98,0.9928777330949163,0.0021222454829969337,linear,0.8,1024,small,False,False,True,0.09177347307358119,,COMPLETE
134,134,36.362991,2021-01-01 00:33:12.514945,2021-01-01 00:40:26.264118,0 days 00:07:13.749173,relu,5.196633398076778e-07,0.98,0.95,-1.2834147921807708,0.1462537888230416,constant,0.5,2048,small,False,True,False,0.5474123931029377,,COMPLETE
135,135,36.362991,2021-01-01 00:36:58.656223,2021-01-01 00:44:37.188111,0 days 00:07:38.531888,tanh,3.2705039618914594e-05,0.98,0.99,-2.6680130101446933,0.05090762755747722,linear,0.7,128,medium,True,False,True,0.13110538024666818,,COMPLETE
136,136,36.362991,2021-01-01 00:37:20.977945,2021-01-01 00:44:59.246249,0 days 00:07:38.268304,relu,0.007210209595098685,0.9,0.9999,-1.4365610264709412,0.005665313775550064,linear,5.0,128,small,True,True,True,0.5198428555116327,,COMPLETE
137,137,36.362991,2021-01-01 00:40:16.324215,2021-01-01 00:47:43.676251,0 days 00:07:27.352036,tanh,0.0005334895778609648,0.8,0.95,-3.6914026490040364,0.0012435155845916244,constant,1.0,256,medium,True,True,True,0.2374433709346444,,COMPLETE
138,138,36.362991,2021-01-01 00:40:26.304209,2021-01-01 00:47:51.819201,0 days 00:07:25.514992,tanh,0.04050706322448266,0.98,0.95,-0.6511284996684239,0.00882037272731665,constant,0.9,1024,medium,False,True,True,0.7593578976788852,,COMPLETE
139,139,36.362991,2021-01-01 00:44:37.223579,2021-01-01 00:52:28.004096,0 days 00:07:50.780517,relu,0.0005418063874578216,0.92,0.99,-1.0272760670268153,0.05035887218890006,constant,0.5,64,medium,False,True,False,0.48440697905295327,,COMPLETE
140,140,36.362991,2021-01-01 00:44:59.276087,2021-01-01 00:52:19.691967,0 days 00:07:20.415880,relu,6.214048683623705e-05,0.9,0.98,-0.638414179748851,0.4583859100803997,linear,1.0,256,small,False,False,False,0.7311017190141772,,COMPLETE
141,141,36.362991,2021-01-01 00:47:43.710850,2021-01-01 00:54:51.169558,0 days 00:07:07.458708,tanh,8.389808439923443e-05,0.98,0.9999,0.9370152123117421,0.11951504748863184,constant,0.5,512,small,True,True,False,0.6673914540257124,,COMPLETE
142,142,36.362991,2021-01-01 00:47:51.845010,2021-01-01 00:57:13.939881,0 days 00:09:22.094871,tanh,3.204092102381487e-08,0.99,0.9999,0.23729586742708797,1.833306990852525e-05,constant,0.6,16,medium,False,True,False,0.8984843306341719,,COMPLETE
143,143,36.362991,2021-01-01 00:52:19.726888,2021-01-01 00:59:56.537696,0 days 00:07:36.810808,relu,0.0379155828877069,0.9,0.98,-2.735861082906325,2.1820808763143066e-05,linear,0.3,64,medium,False,False,False,0.49377222862494796,,COMPLETE
144,144,36.362991,2021-01-01 00:52:28.038254,2021-01-01 01:04:19.491905,0 days 00:11:51.453651,relu,0.0002707610215758105,0.98,0.99,0.6429690641275503,1.4560847024703116e-05,linear,0.8,8,small,False,False,True,0.16042944539156434,,COMPLETE
145,145,36.362991,2021-01-01 00:54:51.199798,2021-01-01 01:06:56.996196,0 days 00:12:05.796398,relu,4.16174780550986e-08,0.9,0.999,-3.7417546913396085,0.10269323999344031,constant,0.8,8,small,True,True,True,0.4717935231118435,,COMPLETE
146,146,36.362991,2021-01-01 00:57:13.973614,2021-01-01 01:04:56.562919,0 days 00:07:42.589305,tanh,8.649297544609144e-07,0.98,0.98,-3.5396148276560555,0.630115967252776,constant,2.0,2048,small,True,False,True,0.6494746968473947,,COMPLETE
147,147,36.362991,2021-01-01 00:59:56.561485,2021-01-01 01:09:04.903673,0 days 00:09:08.342188,tanh,0.0002384347076769871,0.95,0.995,-1.7638041291343258,0.07493247968055053,constant,0.5,32,small,True,False,False,0.5344946205184705,,COMPLETE
148,148,-41.563759,2021-01-01 01:04:19.526682,2021-01-01 01:08:16.142133,0 days 00:03:56.615451,relu,4.404105159814775e-06,0.98,0.999,-3.5696341724323952,0.0016135189647253302,linear,2.0,8,small,False,True,False,0.19166595494574434,,PRUNED
149,149,36.362991,2021-01-01 01:04:56.594973,2021-01-01 01:13:05.859284,0 days 00:08:09.264311,relu,0.02658126089894654,0.95,0.99,-0.8032566306388338,0.07414057924068382,linear,5.0,1024,small,False,False,True,0.43553362178254074,,COMPLETE
150,150,-37.72539,2021-01-01 01:06:57.028330,2021-01-01 01:10:08.418472,0 days 00:03:11.390142,relu,6.375019060631682e-06,0.98,0.98,-3.52925207135658,8.338003657303275e-05,linear,1.0,16,medium,False,True,True,0.897885497029772,,PRUNED
151,151,-38.859643,2021-01-01 01:08:16.155870,2021-01-01 01:10:44.214467,0 days 00:02:28.058597,tanh,3.401578699853093e-05,0.95,0.9999,-3.3475420329410577,0.00016342960744476401,linear,5.0,2048,small,False,True,False,0.006940685532222712,,PRUNED
152,152,36.362991,2021-01-01 01:09:04.931672,2021-01-01 01:17:21.479299,0 days 00:08:16.547627,tanh,2.194691868002282e-08,0.98,0.995,-1.246620896955414,0.008799289053005085,linear,0.6,2048,small,True,False,False,0.17012965876852315,,COMPLETE
153,153,36.362991,2021-01-01 01:10:08.432170,2021-01-01 01:23:23.071370,0 days 00:13:14.639200,relu,5.107177426216637e-07,1.0,0.999,-3.675256370883733,0.2277751391735843,constant,0.8,8,small,False,False,True,0.9366128851157413,,COMPLETE
154,154,36.362991,2021-01-01 01:10:44.237874,2021-01-01 01:19:01.763164,0 days 00:08:17.525290,tanh,0.0001401707310933203,1.0,0.99,-2.4395376568655776,0.00966801011321805,linear,0.9,2048,small,True,True,False,0.20708794804658848,,COMPLETE
155,155,-41.836015,2021-01-01 01:13:05.904650,2021-01-01 01:15:36.074673,0 days 00:02:30.170023,relu,1.2570645361754886e-06,0.8,0.995,-3.7833517082520665,0.00011026810400322092,constant,0.9,256,small,False,False,False,0.935035872963537,,PRUNED
156,156,36.362991,2021-01-01 01:15:36.085078,2021-01-01 01:23:53.537759,0 days 00:08:17.452681,relu,8.263477493812033e-06,0.95,0.95,-3.952474354497494,0.004764537684132358,linear,2.0,256,medium,True,False,True,0.5433534165873769,,COMPLETE
157,157,-24.044983,2021-01-01 01:17:21.526572,2021-01-01 01:20:00.182277,0 days 00:02:38.655705,tanh,2.4140464987538542e-06,0.99,0.9,-0.7836456638255331,2.9948256047071544e-05,constant,0.9,64,small,True,True,True,0.8040339640490284,,PRUNED
158,158,36.362991,2021-01-01 01:19:01.801326,2021-01-01 01:27:37.133604,0 days 00:08:35.332278,tanh,3.6602139066779506e-07,0.99,0.999,-0.7820938821122905,0.0601035837166508,constant,0.6,128,small,True,True,True,0.4084142912503169,,COMPLETE
159,159,36.362991,2021-01-01 01:20:00.192066,2021-01-01 01:28:38.645747,0 days 00:08:38.453681,tanh,2.5181506377960767e-08,0.99,0.95,0.18472657912789003,0.003063632656117133,linear,0.7,128,medium,False,True,False,0.5183670902783379,,COMPLETE
160,160,-185.790512,2021-01-01 01:23:23.100966,2021-01-01 01:25:55.991886,0 days 00:02:32.890920,relu,0.01376990112853398,1.0,0.995,-2.4645689459077387,0.11806969505290976,constant,0.3,1024,small,False,True,True,0.41924246063667103,,PRUNED
161,161,36.362991,2021-01-01 01:23:53.568830,2021-01-01 01:32:23.642447,0 days 00:08:30.073617,relu,0.06871630516302264,0.92,0.95,-3.8623342217421954,0.047654910227335756,linear,0.7,2048,medium,False,False,True,0.5453944203478591,,COMPLETE
162,162,36.362991,2021-01-01 01:25:56.007310,2021-01-01 01:34:40.192916,0 days 00:08:44.185606,tanh,2.3803585925547623e-08,0.99,0.98,-1.9952553059806055,0.045201876078662516,linear,0.3,128,small,True,True,False,0.6737036360366645,,COMPLETE
163,163,-37.030928,2021-01-01 01:27:37.165509,2021-01-01 01:30:59.073924,0 days 00:03:21.908415,relu,0.0919289812893252,0.95,0.99,-1.9863510593551208,1.1327867714816793e-05,linear,0.6,16,medium,False,True,False,0.5833218900416434,,PRUNED
164,164,-14.625356,2021-01-01 01:28:38.677768,2021-01-01 01:31:08.819184,0 days 00:02:30.141416,relu,6.969768129861821e-08,0.8,0.995,-0.6378355569529846,0.00044973407277626676,constant,0.9,2048,small,False,False,False,0.31889913613126786,,PRUNED
165,165,36.362991,2021-01-01 01:30:59.088484,2021-01-01 01:39:15.874314,0 days 00:08:16.785830,relu,0.035022315710980065,0.98,0.98,-3.614419124875029,0.0006608022803778581,constant,0.3,2048,medium,True,False,False,0.9583779197679526,,COMPLETE
166,166,36.362991,2021-01-01 01:31:08.831614,2021-01-01 01:39:26.011816,0 days 00:08:17.180202,relu,3.510218604506264e-07,0.95,0.95,-3.9743096193433884,0.6611039463513291,linear,0.7,1024,medium,False,True,True,0.16120876810562845,,COMPLETE
167,167,36.362991,2021-01-01 01:32:23.673574,2021-01-01 01:42:57.223292,0 days 00:10:33.549718,tanh,0.002882349831466525,0.98,0.9,-3.6319640563508906,0.0012287130865593495,linear,2.0,16,small,True,False,True,0.4754198192057877,,COMPLETE
168,168,36.362991,2021-01-01 01:34:40.225980,2021-01-01 01:47:35.199321,0 days 00:12:54.973341,tanh,6.062556390054023e-06,0.98,0.9,-1.558105509346364,0.0004068243090665418,linear,0.8,8,medium,True,False,True,0.876695226132494,,COMPLETE
169,169,36.362991,2021-01-01 01:39:15.907111,2021-01-01 01:47:24.125964,0 days 00:08:08.218853,tanh,3.0524525511275725e-08,0.9,0.9,-2.7725472190313862,0.017804542628302705,linear,0.5,256,medium,True,True,False,0.30857673814409414,,COMPLETE
170,170,-10.620411,2021-01-01 01:39:26.049731,2021-01-01 01:41:51.136981,0 days 00:02:25.087250,tanh,2.026516595633461e-06,0.8,0.95,0.9061073644980056,0.00015221100402058166,constant,0.7,512,small,False,True,True,0.2588508600646553,,PRUNED
171,171,36.362991,2021-01-01 01:41:51.152191,2021-01-01 01:50:01.932439,0 days 00:08:10.780248,relu,8.129376439951775e-05,0.8,0.9999,-1.7242487443028813,0.001363832001740685,constant,0.7,512,medium,True,False,True,0.2626603143742814,,COMPLETE
172,172,36.362991,2021-01-01 01:42:57.251432,2021-01-01 01:53:46.019403,0 days 00:10:48.767971,relu,1.3690699124088406e-05,0.98,0.995,-3.167653625587355,4.443688485113213e-05,constant,0.3,16,medium,True,True,True,0.8519840006511037,,COMPLETE
173,173,36.362991,2021-01-01 01:47:24.165035,2021-01-01 01:55:46.373245,0 days 00:08:22.208210,relu,0.00017498223024827546,1.0,0.995,-3.7378409325179187,0.0252895783888681,linear,5.0,2048,small,False,False,False,0.7459417347488851,,COMPLETE
174,174,36.362991,2021-01-01 01:47:35.228254,2021-01-01 01:56:35.130455,0 days 00:08:59.902201,relu,9.017423080123836e-07,0.95,0.9999,0.19097260538312355,0.0010296478641499435,constant,0.9,64,medium,False,False,False,0.07794459874015569,,COMPLETE
175,175,46.440729,2021-01-01 01:50:01.966461,2021-01-01 01:58:25.614600,0 days 00:08:23.648139,tanh,2.502978784826772e-06,0.92,0.999,-2.939526792264693,9.038436201500292e-05,linear,0.6,512,medium,True,False,False,0.03680602654688192,,COMPLETE
176,176,36.362991,2021-01-01 01:53:46.052739,2021-01-01 02:04:21.587143,0 days 00:10:35.534404,tanh,0.00023509008620534408,0.92,0.9,-0.242295269120552,0.00011046038935744578,constant,2.0,16,medium,False,True,False,0.2908323870067434,,COMPLETE
177,177,36.362991,2021-01-01 01:55:46.475189,2021-01-01 02:03:53.122136,0 days 00:08:06.646947,relu,0.07931170909282467,0.99,0.98,-2.2890737399091203,0.545922396139651,constant,1.0,1024,small,True,False,False,0.05469270622777711,,COMPLETE
178,178,36.362991,2021-01-01 01:56:35.163718,2021-01-01 02:04:30.687828,0 days 00:07:55.524110,relu,3.675629379874443e-08,0.95,0.98,-1.6388209459039338,0.12323418144927645,linear,0.5,128,small,False,False,True,0.32986921126393376,,COMPLETE
179,179,36.362991,2021-01-01 01:58:25.648495,2021-01-01 02:04:54.663966,0 days 00:06:29.015471,tanh,0.00011063059484533364,0.95,0.99,-0.6315334202830076,0.00012514081745552635,constant,0.3,256,medium,True,True,True,0.3938946746135735,,COMPLETE
180,180,50.737378,2021-01-07 01:12:48.025252,2021-01-07 01:28:23.847326,0 days 00:15:35.822074,tanh,0.09999999999999999,0.92,0.98,-3.1847952180557746,0.051700145604714025,linear,0.8,128,medium,False,False,False,0.6585329579024485,,COMPLETE
181,181,50.737378,2021-01-07 01:12:48.033993,2021-01-07 01:35:58.365751,0 days 00:23:10.331758,relu,0.09999999999999999,0.8,0.98,-4.0,0.0006452628256054166,linear,0.3,8,medium,False,False,False,0.7067336159654551,,COMPLETE
182,182,50.737378,2021-01-07 01:12:48.045454,2021-01-07 01:36:01.418381,0 days 00:23:13.372927,relu,0.09999999999999999,0.8,0.98,-4.0,0.0006261166715587354,linear,0.3,8,medium,False,False,False,0.704656608348091,,COMPLETE
183,183,50.737378,2021-01-07 01:12:48.057108,2021-01-07 01:30:00.714901,0 days 00:17:12.657793,relu,1e-08,0.99,0.995,-2.421992723951504,1.000000025489832e-05,constant,0.9,32,medium,False,False,False,0.6252279523002606,,COMPLETE
184,184,50.737378,2021-01-07 01:28:23.877942,2021-01-07 01:44:16.698622,0 days 00:15:52.820680,relu,0.09999999999999999,0.8,0.9999,-1.067820084913122,0.0012785841953214454,linear,5.0,1024,small,True,True,True,0.5199094546903635,,COMPLETE
185,185,50.737378,2021-01-07 01:30:00.746014,2021-01-07 01:46:21.763407,0 days 00:16:21.017393,relu,0.09999999999999999,0.8,0.9999,0.9999999999999999,0.008517233922151105,constant,0.3,128,medium,True,True,True,0.3617395990822588,,COMPLETE
186,186,50.737378,2021-01-07 01:35:58.403475,2021-01-07 01:53:21.232198,0 days 00:17:22.828723,relu,2.2657120287587017e-07,0.8,0.995,-2.504251002233561,0.016025331048317756,linear,0.7,64,medium,False,False,False,0.09277600864834296,,COMPLETE
187,187,50.737378,2021-01-07 01:36:01.452847,2021-01-07 01:52:34.141921,0 days 00:16:32.689074,tanh,6.602214183885141e-06,1.0,0.99,0.8891076939577802,0.0010409318494768753,linear,0.7,256,small,False,False,True,0.0,,COMPLETE
188,188,-814.882778,2021-01-07 01:44:16.730567,2021-01-07 01:49:32.214503,0 days 00:05:15.483936,tanh,2.2304940723204293e-05,0.95,0.995,-2.4400016191974148,7.77326897935945e-05,linear,0.6,64,small,False,True,True,0.4535483732565348,,PRUNED
189,189,50.737378,2021-01-07 01:46:21.801415,2021-01-07 02:03:29.024786,0 days 00:17:07.223371,relu,2.2655809532319202e-07,0.8,0.995,-2.543565739867505,0.015576540856266152,linear,0.6,64,medium,False,False,False,0.06978609318845047,,COMPLETE
190,190,50.737378,2021-01-07 01:49:32.226482,2021-01-07 02:06:36.546649,0 days 00:17:04.320167,tanh,2.246698056225844e-05,0.95,0.995,-0.9869495215808826,0.009165718261270097,constant,2.0,64,medium,False,True,True,0.48112210169707653,,COMPLETE
191,191,,2021-01-07 01:52:34.169766,2021-01-07 02:10:32.447722,0 days 00:17:58.277956,relu,3.9210594510183226e-08,0.99,0.995,-1.5615076595211779,0.4850840250849643,linear,0.3,32,medium,False,False,True,0.25651165619399263,"Trial 191 failed, because the objective function returned nan.",FAIL
192,192,50.737378,2021-01-07 01:53:21.267466,2021-01-07 02:11:22.764428,0 days 00:18:01.496962,relu,1e-08,0.8,0.95,-4.0,0.9999999999999999,constant,0.6,32,medium,True,True,True,0.6864042306305383,,COMPLETE
193,193,50.737378,2021-01-07 02:03:29.061645,2021-01-07 02:19:52.510794,0 days 00:16:23.449149,relu,3.7986060163631154e-08,0.98,0.995,-0.6579038514655045,0.4468540450404254,constant,0.3,1024,medium,False,False,True,0.31656142131795173,,COMPLETE
194,194,-567.285315,2021-01-07 02:06:36.576277,2021-01-07 02:11:45.252871,0 days 00:05:08.676594,tanh,0.010904020891436461,0.9,0.9999,-2.5478073787338227,4.2330555261486614e-05,linear,0.3,64,small,True,True,True,0.6219242729091331,,PRUNED
195,195,-812.196703,2021-01-07 02:10:32.460799,2021-01-07 02:15:32.318561,0 days 00:04:59.857762,relu,1e-08,1.0,0.999,-3.834927891203997,1e-05,constant,0.6,2048,small,False,False,True,0.0,,PRUNED
196,196,,2021-01-07 02:11:22.798340,2021-01-07 02:16:55.522267,0 days 00:05:32.723927,tanh,0.09999999999999999,0.9,0.98,-3.38277792167197,0.9999999999999999,linear,0.6,32,medium,False,False,True,0.9999999999999999,,PRUNED
197,197,,2021-01-07 02:11:45.263969,2021-01-07 02:27:48.131313,0 days 00:16:02.867344,tanh,0.09999999999999999,0.92,0.98,-3.3677022977733304,0.9999999999999999,linear,0.6,256,medium,False,False,True,0.9999999999999999,"Trial 197 failed, because the objective function returned nan.",FAIL
198,198,50.737378,2021-01-07 02:15:32.332559,2021-01-07 02:38:14.528199,0 days 00:22:42.195640,relu,3.55461801822893e-05,0.9,0.995,-4.0,1e-05,linear,5.0,8,medium,True,True,True,0.5598256619050258,,COMPLETE
199,199,-4236.781872,2021-01-07 02:16:55.532671,2021-01-07 02:22:46.716051,0 days 00:05:51.183380,tanh,1e-08,0.95,0.95,-0.9621563244766982,0.9999999999999999,linear,5.0,16,small,True,True,True,0.9999999999999999,,PRUNED
200,200,50.737378,2021-01-07 02:19:52.537831,2021-01-07 02:42:29.426304,0 days 00:22:36.888473,relu,1e-08,1.0,0.999,-0.8474076075511894,1e-05,constant,0.6,8,medium,False,False,True,0.0,,COMPLETE
201,201,50.737378,2021-01-07 02:22:46.732252,2021-01-07 02:38:12.586631,0 days 00:15:25.854379,tanh,2.4982771781176028e-06,1.0,0.99,-0.0292124348281515,0.0006441076059581543,linear,0.8,256,small,False,False,True,0.0,,COMPLETE
202,202,50.737378,2021-01-07 02:27:48.145202,2021-01-07 02:51:23.784581,0 days 00:23:35.639379,relu,1e-08,1.0,0.999,0.9999999999999999,1e-05,constant,0.6,8,small,False,False,False,0.0,,COMPLETE
203,203,50.737378,2021-01-07 02:38:12.618304,2021-01-07 02:54:23.747638,0 days 00:16:11.129334,tanh,4.884044829476564e-06,1.0,0.99,0.9999999999999999,0.007596510258623665,linear,0.8,128,small,False,False,True,0.0,,COMPLETE
204,204,-567.140113,2021-01-07 02:38:14.573316,2021-01-07 02:45:07.481425,0 days 00:06:52.908109,relu,0.0003427593306630598,0.8,0.995,-2.5971429183967083,1e-05,linear,5.0,8,small,True,True,True,0.0,,PRUNED
205,205,,2021-01-07 02:42:29.454450,2021-01-07 02:47:29.101112,0 days 00:04:59.646662,tanh,0.09999999999999999,0.99,0.98,-0.5489282403113025,0.9999999999999999,linear,0.5,64,medium,False,False,True,0.48360101594345556,,PRUNED
206,206,,2021-01-07 02:45:07.494990,2021-01-07 02:51:00.804974,0 days 00:05:53.309984,tanh,0.09999999999999999,0.9,0.98,0.47186859758412947,0.9999999999999999,linear,0.5,16,medium,False,False,True,0.6267236383395686,,PRUNED
207,207,,2021-01-07 02:47:29.114797,2021-01-07 03:04:15.714973,0 days 00:16:46.600176,relu,0.020842398098206844,0.92,0.98,-3.8535345128043934,0.9999999999999999,constant,0.5,128,small,True,False,False,0.08636133141990968,"Trial 207 failed, because the objective function returned nan.",FAIL
208,208,50.737378,2021-01-07 02:51:00.817617,2021-01-07 03:07:38.860418,0 days 00:16:38.042801,tanh,0.09999999999999999,0.92,0.98,0.3453462692368996,0.29612551165886775,linear,0.8,256,medium,False,False,False,0.16146855982279404,,COMPLETE
209,209,50.737378,2021-01-07 02:51:23.817146,2021-01-07 03:11:43.119189,0 days 00:20:19.302043,relu,0.0003411280864101653,0.98,0.995,0.1446961212004929,0.002357145815726568,linear,0.8,16,small,True,True,True,0.4192245377032658,,COMPLETE
210,210,50.737378,2021-01-07 02:54:23.782060,2021-01-07 03:11:45.065117,0 days 00:17:21.283057,tanh,1.6721198547135281e-06,1.0,0.999,-0.9187203271809401,0.009303302285669918,constant,0.7,64,small,False,False,False,0.624234155308423,,COMPLETE
