,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,state
15,15,1.2860116958618164,2020-11-19 21:49:59.796483,2020-11-19 21:55:16.510640,0 days 00:05:16.714157,relu,0.012534654162522476,0.95,0.9999,-3.483338916030561,0.007452801278250881,linear,0.6,16.0,medium,False,False,True,0.6526584801382745,COMPLETE
16,16,0.75,2020-11-19 21:53:53.186122,2020-11-19 21:57:48.093565,0 days 00:03:54.907443,relu,0.001324124868420305,0.99,0.9,-2.3774243979900387,0.04379219769040168,linear,0.5,512.0,medium,True,True,True,0.34095729005124087,PRUNED
17,17,1.8737245798110962,2020-11-19 21:54:41.846789,2020-11-19 21:59:23.337385,0 days 00:04:41.490596,tanh,3.4039320608639853e-05,0.98,0.98,0.3065610811326369,0.0005565969745749384,constant,2.0,32.0,small,True,True,True,0.970617760156838,COMPLETE
18,18,1.0180413722991943,2020-11-19 21:55:16.546313,2020-11-19 21:59:35.327315,0 days 00:04:18.781002,tanh,0.0006418441271454217,0.9,0.999,-1.5866345301191709,1.0631631205285687e-05,linear,5.0,64.0,medium,True,False,False,0.890136174703344,COMPLETE
19,19,0.75,2020-11-19 21:57:48.112189,2020-11-19 22:00:55.404905,0 days 00:03:07.292716,relu,3.190273834010822e-05,0.95,0.95,-0.4832423550266811,0.012233940508975506,linear,0.5,512.0,small,False,True,False,0.3676829967365409,PRUNED
20,20,0.0,2020-11-19 21:59:23.367529,2020-11-19 22:00:46.060630,0 days 00:01:22.693101,tanh,1.1223670128216847e-06,0.99,0.999,-0.08012459395080551,0.0001947199597792879,linear,2.0,64.0,medium,False,False,False,0.23486468592488308,PRUNED
21,21,0.0,2020-11-19 21:59:35.363943,2020-11-19 22:00:54.615556,0 days 00:01:19.251613,relu,0.006636164684290278,0.95,0.9999,0.8349642926350125,0.003041885881494082,constant,0.7,128.0,small,False,False,True,0.7845998234575057,PRUNED
22,22,0.75,2020-11-19 22:00:46.076714,2020-11-19 22:05:56.645283,0 days 00:05:10.568569,tanh,1.6917577361731965e-06,0.8,0.99,-2.557311541997492,0.6234961319998006,linear,1.0,8.0,small,False,False,True,0.6444017292200543,PRUNED
23,23,0.75,2020-11-19 22:00:54.638159,2020-11-19 22:04:06.973692,0 days 00:03:12.335533,tanh,1.7619276290930097e-06,0.92,0.995,-3.199534054959941,0.0008277322578679774,linear,0.5,256.0,medium,True,False,False,0.314734477809539,PRUNED
24,24,0.75,2020-11-19 22:00:55.423906,2020-11-19 22:04:20.013852,0 days 00:03:24.589946,relu,0.0006669343730257802,1.0,0.95,-1.3340859111710794,0.004596669539731786,constant,0.8,64.0,medium,True,False,False,0.9565780667723812,PRUNED
25,25,0.0,2020-11-19 22:04:06.993407,2020-11-19 22:09:23.786087,0 days 00:05:16.792680,tanh,1.6471927756410666e-07,1.0,0.995,-3.8353742754211777,0.001953625068703191,constant,0.3,16.0,small,False,False,True,0.31009624434325844,COMPLETE
26,26,0.75,2020-11-19 22:04:20.034839,2020-11-19 22:08:20.498886,0 days 00:04:00.464047,tanh,3.3579393487985285e-08,1.0,0.9,-1.0079747427924834,0.00249430228286925,constant,0.6,16.0,medium,False,True,True,0.46885993146112404,PRUNED
27,27,0.75,2020-11-19 22:05:56.662836,2020-11-19 22:09:00.164557,0 days 00:03:03.501721,tanh,1.0236919552691555e-06,0.8,0.999,-1.3814144374945196,0.009348052016109403,linear,0.9,512.0,medium,True,True,False,0.6936491767857805,PRUNED
28,28,3.067812442779541,2020-11-19 22:08:20.517359,2020-11-19 22:13:08.253332,0 days 00:04:47.735973,tanh,3.2260509607584647e-08,0.9,0.995,-1.9364037234723699,0.0028788811277576007,linear,5.0,32.0,medium,False,False,True,0.04156744572156734,COMPLETE
29,29,0.75,2020-11-19 22:09:00.181512,2020-11-19 22:13:18.466128,0 days 00:04:18.284616,relu,0.0018313453766829384,1.0,0.9,-3.4499581651252162,1.140143150185785e-05,linear,1.0,64.0,medium,False,True,False,0.7045846483227611,PRUNED
30,30,0.75,2020-11-19 22:09:23.814900,2020-11-19 22:13:20.914090,0 days 00:03:57.099190,tanh,0.0732181921340382,0.92,0.995,-1.7209941515630813,7.006137540565276e-05,constant,5.0,2048.0,small,True,True,False,0.743657554457722,PRUNED
31,31,0.0,2020-11-19 22:13:08.283319,2020-11-19 22:14:27.436973,0 days 00:01:19.153654,relu,1.1308101751669515e-05,1.0,0.999,0.11267507998773763,0.023084311086752834,linear,0.5,256.0,medium,False,False,False,0.7542220359633458,PRUNED
32,32,0.75,2020-11-19 22:13:18.482846,2020-11-19 22:16:26.538192,0 days 00:03:08.055346,relu,6.187193269763764e-06,1.0,0.98,-0.7416028949353111,0.1354034267986203,linear,0.5,2048.0,small,True,True,True,0.4463612037806862,PRUNED
33,33,0.75,2020-11-19 22:13:20.933941,2020-11-19 22:17:03.930140,0 days 00:03:42.996199,relu,8.05632566132175e-05,0.98,0.9,-2.203679879834571,0.03755415429243785,constant,5.0,32.0,medium,True,False,False,0.6742245963634652,PRUNED
34,34,0.75,2020-11-19 22:14:27.456132,2020-11-19 22:19:54.909000,0 days 00:05:27.452868,relu,4.674664995943157e-08,0.95,0.95,0.515056992179102,0.00022055113164052252,constant,0.7,8.0,medium,True,True,False,0.42758141787856174,PRUNED
35,35,0.75,2020-11-19 22:16:26.556501,2020-11-19 22:19:57.406929,0 days 00:03:30.850428,relu,4.057980250915716e-08,0.9,0.95,-3.3424014722182176,0.00012887546260362647,constant,1.0,32.0,small,True,False,True,0.8715845840953625,PRUNED
36,36,5.56439208984375,2020-11-19 22:17:03.950650,2020-11-19 22:21:36.364095,0 days 00:04:32.413445,tanh,6.793472815071735e-06,1.0,0.95,-0.9299667593393761,0.00043849461165996405,constant,1.0,32.0,small,False,True,False,0.8297291945427263,COMPLETE
37,37,0.7622202038764954,2020-11-19 22:19:54.929820,2020-11-19 22:23:52.003437,0 days 00:03:57.073617,tanh,5.70348832484821e-05,0.98,0.995,-0.20671302847640227,1.9515682802118853e-05,linear,5.0,16.0,small,False,True,True,0.22685820975821858,PRUNED
38,38,0.75,2020-11-19 22:19:57.425946,2020-11-19 22:25:00.556441,0 days 00:05:03.130495,relu,1.1250562612461017e-06,1.0,0.99,-3.2238286685966573,0.09636067687171743,constant,2.0,8.0,small,True,True,True,0.1337908582051197,PRUNED
39,39,0.75,2020-11-19 22:21:36.400918,2020-11-19 22:24:39.438904,0 days 00:03:03.037986,relu,1.5188831777603724e-06,0.8,0.995,-0.5892087992265762,0.00011118955908550255,constant,0.3,256.0,small,True,False,False,0.6904116895024509,PRUNED
40,40,5.146358966827393,2020-11-19 22:23:52.022513,2020-11-19 22:27:59.041106,0 days 00:04:07.018593,tanh,0.00016671817783073134,0.9,0.9999,-1.0444455859442776,0.004848332385256998,constant,2.0,64.0,small,False,True,True,0.5617858807515005,COMPLETE
41,41,0.75,2020-11-19 22:24:39.457681,2020-11-19 22:27:59.917751,0 days 00:03:20.460070,tanh,0.00019307040233366104,0.99,0.999,-3.0245873881232748,0.0003738749298938207,constant,0.3,8.0,medium,False,False,True,0.8805513013335936,PRUNED
42,42,1.177823781967163,2020-11-19 22:25:00.576773,2020-11-19 22:30:01.505312,0 days 00:05:00.928539,tanh,0.0006759240923747393,0.9,0.995,0.3697512382656942,0.00014233380443666945,linear,5.0,16.0,medium,True,True,False,0.16782932996547728,COMPLETE
43,43,0.75,2020-11-19 22:27:59.074002,2020-11-19 22:30:46.236728,0 days 00:02:47.162726,relu,0.0010194934225839507,0.99,0.95,-2.0528222391803093,0.0001298409480053835,linear,0.5,16.0,medium,True,True,False,0.20644288054434712,PRUNED
44,44,1.1323343515396118,2020-11-19 22:27:59.936691,2020-11-19 22:32:03.979222,0 days 00:04:04.042531,relu,0.018886808464487266,0.9,0.99,-0.8597988403177252,0.0010697163988617083,constant,2.0,64.0,medium,False,False,True,0.15355486555808762,COMPLETE
45,45,1.1773065328598022,2020-11-19 22:30:01.541345,2020-11-19 22:34:15.761639,0 days 00:04:14.220294,relu,0.0006442285489032328,0.9,0.99,0.7763545903052886,0.08856835413709752,linear,2.0,64.0,medium,True,False,True,0.9307119957036197,COMPLETE
46,46,0.75,2020-11-19 22:30:46.256417,2020-11-19 22:32:06.122596,0 days 00:01:19.866179,relu,0.000245042225443085,0.9,0.995,-2.209524378289438,0.1476325078304072,linear,5.0,2048.0,small,True,False,True,0.3385667311511852,PRUNED
47,47,0.75,2020-11-19 22:32:04.015512,2020-11-19 22:33:54.882083,0 days 00:01:50.866571,relu,0.0006061419915966421,0.99,0.95,-1.5729223701221149,0.08637528263988903,constant,0.6,16.0,small,True,True,False,0.5212540870174711,PRUNED
48,48,0.75,2020-11-19 22:32:06.145127,2020-11-19 22:33:29.147398,0 days 00:01:23.002271,tanh,0.037313194991527965,1.0,0.99,-1.4418950469199387,0.027424265092986073,linear,1.0,128.0,medium,False,True,True,0.216430885312217,PRUNED
49,49,0.75,2020-11-19 22:33:29.177887,2020-11-19 22:34:54.486942,0 days 00:01:25.309055,tanh,0.02458304201833177,0.9,0.95,-2.1330030829701045,0.19564526039174057,constant,0.5,1024.0,small,False,False,False,0.5160155207865577,PRUNED
50,50,0.75,2020-11-19 22:33:54.900879,2020-11-19 22:35:22.461544,0 days 00:01:27.560665,relu,0.006400246438355546,0.92,0.98,-3.1367963447334484,0.00016025677146525564,linear,0.6,2048.0,medium,True,False,True,0.2828077701625964,PRUNED
51,51,0.75,2020-11-19 22:34:15.808418,2020-11-19 22:35:36.279039,0 days 00:01:20.470621,relu,5.197097103854177e-06,1.0,0.9999,-1.4677397965388668,0.0005961238563283628,linear,0.6,512.0,small,False,True,True,0.2657692455111398,PRUNED
52,52,0.0,2020-11-19 22:34:54.501533,2020-11-19 22:35:47.976524,0 days 00:00:53.474991,tanh,7.081770501225486e-07,0.99,0.98,0.4073740055124784,0.15276342980156998,linear,5.0,128.0,small,False,False,True,0.2716082463328956,PRUNED
